student_id,first_high_school_attended,school_district,gender,race_ethnicity,percent_absent,gpa,act_reading_score,act_math_score
63517,Horan,Horan,Male,White,19.66896629,0.888926685,,
63523,Horan,Horan,Female,White,11.78729725,2.035700083,12,16
63526,Horan,Horan,Male,White,10.36430645,2.103000164,11,18
64140,Horan,Horan,Female,White,2.456395388,3.716500044,19,18
64595,Horan,Horan,Female,White,4.733236313,2.686850071,15,15
65571,Horan,Horan,Male,White,7.472302914,3.280999899,15,14
65686,Horan,Horan,Female,White,0.373579532,2.486500025,14,14
66302,Horan,Horan,Male,White,3.376296043,2.243400097,,
66567,Horan,Horan,Male,White,8.678260803,3.14199996,17,17
67083,Horan,Horan,Male,White,8.393371582,2.226999998,10,17
67198,Horan,Horan,Female,White,7.865889072,3.351500034,16,17
67300,Horan,Horan,Female,White,10.02616882,2.720999956,16,16
67349,Horan,Horan,Male,White,0,3.427999973,24,22
67395,Horan,Horan,Male,White,6.450437546,2.516000032,17,15
67406,Horan,Horan,Female,White,9.474820137,2.188499928,12,15
67822,Horan,Horan,Female,White,14.32121181,3.078999996,17,15
67979,Horan,Horan,Male,White,2.173643589,2.850500107,20,17
68273,Horan,Horan,Male,White,0.4375,,,
68699,Horan,Horan,Male,White,5.326704502,2.638000011,,
68715,Horan,Horan,Female,White,13.32544422,3.007666588,,
69373,Horan,Horan,Female,White,3.568897963,2.023166656,14,15
69438,Horan,Horan,Male,White,3.870262384,,,
70258,Horan,Horan,Male,White,0,3.086999893,20,17
70808,Horan,Horan,Male,White,14.07747555,2.463249922,,
70864,Horan,Horan,Female,White,13.19326496,3.444499969,,
70900,Horan,Horan,Male,White,10.29557991,2.355999947,12,15
71046,Horan,Horan,Female,White,0.147928998,3.567500114,27,16
71328,Horan,Horan,Female,White,6.847858429,3.065100193,25,19
72142,Horan,Horan,Male,White,5.750741959,3.722733498,,
72791,Horan,Horan,Male,White,4.158333302,4,17,16
73126,Horan,Horan,Male,White,3.615164518,3.497499943,21,23
73532,Horan,Horan,Male,White,8.248153687,1.821500063,22,15
73697,Horan,Horan,Female,White,5.863768101,3.25549984,,
73828,Horan,Horan,Male,White,7.329882145,2.475999832,14,13
73844,Horan,Horan,Female,White,24.07788277,1.832999945,19,22
74209,Horan,Horan,Male,White,5.838192463,2.52850008,18,17
74214,Horan,Horan,Female,White,14.84785843,3.574500084,21,20
74762,Horan,Horan,Female,White,4.470930099,3.25,25,17
74940,Horan,Horan,Female,White,1.569526553,3.359499931,19,20
75418,Horan,Horan,Male,Asian/Pacific Islander,22.80029678,2.023250103,,
75526,Horan,Horan,Female,White,9.007396698,1.899999976,19,16
75681,Horan,Horan,Male,White,4.289317608,3.404999971,27,25
75801,Horan,Horan,Female,White,20.77039337,1.583799958,14,15
75950,Horan,Horan,Male,White,2.140625,2.487999916,19,16
76277,Horan,Horan,Female,White,0,3.163499832,,
76614,Horan,Horan,Male,White,9.762318611,1.38499999,15,15
76758,Horan,Horan,Female,White,10.17030621,2.065000057,24,22
77013,Horan,Horan,Male,White,3.623906851,3.407500029,23,25
77652,Horan,Horan,Female,White,3.729809046,3.955500126,28,24
77917,Horan,Horan,Male,White,9.310192108,1.983500004,16,14
77995,Horan,Horan,Female,White,7.552845478,2.936666727,19,16
77999,Horan,Horan,Female,African-American,8.088495255,3.57249999,,
78128,Horan,Horan,Male,White,7.360795498,2.762499809,,
78514,Horan,Horan,Male,White,8.420353889,2.385299921,15,12
79337,Horan,Horan,Female,White,5.281853199,2.710024834,22,15
79570,Horan,Horan,Male,White,5.193893433,2.088999987,15,19
79788,Horan,Horan,Male,White,11.80769253,3.416500092,,
79871,Horan,Horan,Male,White,5.05618,2.5,20,17
79923,Horan,Horan,Female,White,16.29761887,2.965499878,14,16
80555,Horan,Horan,Male,White,14.47267818,3.328999996,19,16
80919,Horan,Horan,Female,White,3.588319063,3.555749893,30,24
80951,Horan,Horan,Male,White,7.114609241,2.166800022,13,19
81472,Horan,Horan,Female,White,4.924556255,2.828000069,21,16
81647,Horan,Horan,Female,White,8.986301422,3.858500004,31,27
81841,Horan,Horan,Male,White,3.961987972,3.410699844,24,18
81938,Horan,Horan,Male,White,6.357142925,3.238500118,29,24
82015,Horan,Horan,Male,White,23.35787964,1.671499968,,
82509,Horan,Horan,Male,White,3.721985817,3.75549984,25,24
82511,Horan,Horan,Male,,4.844674587,2.773499966,,
83009,Horan,Horan,Female,White,3.512592554,3.892950058,23,20
83116,Horan,Horan,Female,White,35.82089615,,,
83419,Horan,Horan,Male,White,2.442962885,3.422999859,12,12
83500,Horan,Horan,Female,White,0.812411904,4,21,23
83516,Horan,Horan,Male,White,19.99710083,2.254565001,23,20
83656,Horan,Horan,Male,White,4.603550434,2.452933311,22,22
85033,Horan,Horan,Female,White,5.60030365,3.749500036,22,27
85110,Horan,Horan,Male,White,15.87324047,2.599999905,15,16
85257,Horan,Horan,Male,White,3.960059166,2.610499859,11,14
85594,Horan,Horan,Female,White,8.949438095,2.649199963,12,16
85989,Horan,Horan,Female,White,14.11156178,3.046999931,17,18
86040,Horan,Horan,Male,White,11.1380825,3.217109919,13,15
86048,Horan,Horan,Male,White,17.13702583,1.22540009,,
86056,Horan,Horan,Female,White,5.865693569,3.25549984,21,20
86248,Horan,Horan,Female,White,9.211678505,2.834499836,16,19
86258,Horan,Horan,Male,White,0.70869565,3.925000191,27,27
86316,Horan,Horan,Male,White,52,0,,
86485,Horan,Horan,Female,White,3.078402281,3.607000113,22,19
87559,Horan,Horan,Male,White,5.550494671,,,
87793,Horan,Horan,Male,White,8.617605209,1.71299994,11,15
87803,Horan,Horan,Male,White,5.255681992,3.931499958,,
87836,Horan,Horan,Male,White,6.755192757,2.128499985,15,14
88674,Horan,Horan,Female,White,0.304654449,2.829999924,13,14
88998,Horan,Horan,Male,White,8.397727013,1.607750058,19,13
89269,Horan,Horan,Female,White,37.76008224,3.512000084,26,22
89284,Horan,Horan,Female,White,13.9706459,2.5,29,24
89904,Horan,Horan,Male,White,7.572237968,2.530600071,19,15
90457,Horan,Horan,Female,White,8.034482956,3.204999924,,
90613,Horan,Horan,Male,White,10.79351044,3.279500008,14,17
91158,Horan,Horan,Female,African-American,8.205420494,2.616950035,20,16
91313,Horan,Horan,Male,White,9.67276001,2.061000109,13,15
91759,Horan,Horan,Female,,19.64723015,2.61500001,9,16
91971,Horan,Horan,Male,White,8.257870674,3.025000095,19,16
93051,Horan,Horan,Female,White,1.62869823,3.751999855,26,20
93634,Horan,Horan,Male,White,7.935622692,2.197550058,17,15
94147,Horan,Horan,Male,White,3.039829493,2.036499977,15,18
94318,Horan,Horan,Female,White,25.61078835,1.333199978,,
94350,Horan,Horan,Female,White,9.187773705,1.588099957,,
94745,Horan,Horan,Male,White,19.28592873,,28,22
95050,Horan,Horan,Male,White,18.79285812,1.971500039,,
95085,Horan,Horan,Female,White,14.69879532,3.35800004,23,17
95295,Horan,Horan,Male,White,2.645502567,3.400000095,,
95693,Horan,Horan,Male,White,18.6777935,2.033400059,21,22
95797,Horan,Horan,Female,White,0.444608569,3.92324996,22,24
95910,Horan,Horan,Male,,10.16448307,2.15899992,18,15
96027,Horan,Horan,Female,White,8.033479691,3.033200026,17,15
96806,Horan,Horan,Female,White,13.92093754,1.661333323,,
97089,Horan,Horan,Female,White,8.06414032,3.709499836,20,23
97283,Horan,Horan,Male,White,14.69719315,2.790999889,25,24
97401,Horan,Horan,Female,White,4.390670776,3.287225008,21,17
97631,Horan,Horan,Male,White,9.088135719,3.180500031,,
97733,Horan,Horan,Male,White,15.92598152,1.677249908,12,15
98651,Horan,Horan,Female,White,5.558205128,2.100999832,16,15
98721,Horan,Horan,Female,White,29.27725792,2.641000032,,
98772,Horan,Horan,Male,White,5.941344738,2.165549994,,
99412,Horan,Horan,Female,White,9.829532623,2.6152668,12,14
99752,Horan,Horan,Male,White,13.78138733,3.992000103,29,26
100029,Horan,Horan,Male,White,28.32509613,3.038000107,10,13
100196,Horan,Horan,Female,,12.29542065,2.394150019,,
100266,Horan,Horan,Male,White,657.5999756,3.101000071,31,27
100539,Horan,Horan,Male,White,22.27125549,2.360333443,,
100570,Horan,Horan,Female,White,3.889217138,3.197999954,,
100582,Horan,Horan,Female,White,4.001455784,3.352699995,,
100632,Horan,Horan,Male,White,3.534246445,2.118000031,20,17
101071,Horan,Horan,Female,White,11.53343487,3.419475079,20,17
101120,Horan,Horan,Female,White,1.527897,2.446000099,14,14
101163,Horan,Horan,Male,White,1.347058773,3.063333511,16,15
101429,Horan,Horan,Female,White,12.95526695,2.265749931,14,15
101766,Horan,Horan,Male,White,6.671597481,1.207999945,19,15
101983,Horan,Horan,Male,White,9.591444969,2.271199942,25,18
101987,Horan,Horan,Male,,18.71298409,2.894999981,21,22
102400,Horan,Horan,Male,White,6.444606304,2.119999886,17,21
102414,Horan,Horan,Female,White,8.932053566,3.599999905,22,19
102479,Horan,Horan,Female,White,10.27366829,3.068000078,22,16
102519,Horan,Horan,Female,White,4.350500584,2.513499975,19,16
102673,Horan,Horan,Male,White,23.60526466,1.10739994,12,14
102923,Horan,Horan,Male,White,4.818991184,4,16,24
103059,Horan,Horan,Male,White,15.29545403,3.513000011,18,18
103086,Horan,Horan,Female,White,5.357913494,2.434100151,12,15
103308,Horan,Horan,Female,White,6.080409527,2.407000065,11,18
103991,Horan,Horan,Female,White,75.19393921,0.861999989,,
104375,Horan,Horan,Male,Multiple/Native American,37.20000076,2.167999983,24,20
104580,Horan,Horan,Male,White,9.351744652,3.565500021,15,16
104734,Horan,Horan,Male,White,0,3.169499874,21,17
104941,Horan,Horan,Female,White,21.71380997,1.75999999,17,16
105085,Horan,Horan,Female,White,5.882352829,3.519800186,20,19
105177,Horan,Horan,Female,White,5.18527317,3.07249999,15,17
105461,Horan,Horan,Female,African-American,14.23221016,2.684000015,,
105508,Horan,Horan,Male,White,13.25116253,2.208000183,,
105532,Horan,Horan,Male,White,10.92904663,1.550999999,22,17
106075,Horan,Horan,Male,White,5.626112461,3.02850008,20,16
106793,Horan,Horan,Female,White,21.07320786,4,,
107002,Horan,Horan,Female,White,5.276627064,3.743000031,24,17
107122,Horan,Horan,Female,White,6.169139862,3.045000076,14,19
107221,Horan,Horan,Male,White,5.301329136,2.053250074,29,22
107442,Horan,Horan,Male,White,11.80769253,2.978499889,20,18
107627,Horan,Horan,Male,White,8.248153687,1.915500045,13,16
107717,Horan,Horan,Male,White,8.185897827,1.979500055,11,16
108068,Horan,Horan,Male,White,24.59711075,0,,
108496,Horan,Horan,Female,White,9.497764587,2.928499937,19,17
108587,Horan,Horan,Male,White,3.34693861,2.187000036,15,14
108617,Horan,Horan,Male,White,3.962184906,2.566599846,21,13
108726,Horan,Horan,Female,White,2.745562077,3.590499878,,
108929,Horan,Horan,Male,White,10.04901981,2.274674892,,
109044,Horan,Horan,Male,White,7.011695862,3.212346554,22,18
109250,Horan,Horan,Female,White,21.61007309,2.19749999,15,14
110248,Horan,Horan,Female,White,7.399717331,3.231500149,18,19
110362,Horan,Horan,Male,White,29.53125,1.470499992,15,14
110510,Horan,Horan,Male,White,23.44574356,1.667000055,,
110659,Horan,Horan,Female,White,3.53244853,3.938750029,27,25
111205,Horan,Horan,Male,White,8.526239395,3.530999899,20,26
111250,Horan,Horan,Male,White,4.90161562,2.403999805,21,14
111274,Horan,Horan,Male,White,17.03101921,1.934000015,,
111374,Horan,Horan,Female,African-American,11.17977524,2.684000015,20,16
111469,Horan,Horan,Male,White,1.386847258,2.88499999,11,15
359,Copper Cove,Copper Cove,Female,White,7.329881668,4,25,27
1387,Copper Cove,Copper Cove,Male,White,4.288951874,3.445000172,16,24
1851,Copper Cove,Copper Cove,Male,White,3.612481833,3.869999886,25,26
3710,Copper Cove,Copper Cove,Female,White,2.347826242,3.137500048,16,16
4645,Copper Cove,Copper Cove,Male,White,7.123894215,2.861849785,22,17
4800,Copper Cove,Copper Cove,Female,White,4.950284004,3.008200169,27,22
5374,Copper Cove,Copper Cove,Female,White,2.14349103,3.888999939,32,33
7018,Copper Cove,Copper Cove,Male,White,4.313642979,2.003000021,27,27
8135,Copper Cove,Copper Cove,Female,White,4.767045498,3.959760189,,
8933,Copper Cove,Copper Cove,Male,White,7.910145283,4,36,33
13349,Copper Cove,Copper Cove,Female,White,11.60610485,2.392999887,15,15
20055,Copper Cove,Copper Cove,Female,White,9.034985542,4,25,19
20113,Copper Cove,Copper Cove,Male,White,2.874418736,2.799999952,18,16
20181,Copper Cove,Copper Cove,Female,White,4.240793228,4,29,26
20689,Copper Cove,Copper Cove,Female,White,9.463829994,3.42324996,22,17
25012,Copper Cove,Copper Cove,Male,White,1.046920776,2.667000055,,
28294,Copper Cove,Copper Cove,Female,White,11.62337589,,,
28678,Copper Cove,Copper Cove,Male,White,21.07395554,1.909066677,17,15
29359,Copper Cove,Copper Cove,Female,White,17.12598419,2.648999929,23,19
29705,Copper Cove,Copper Cove,Female,White,6.962099552,2.143549919,24,17
32027,Copper Cove,Copper Cove,Male,White,2.911806822,2.183000088,,
32713,Copper Cove,Copper Cove,Female,White,5.024096489,3.01699996,19,19
33235,Copper Cove,Copper Cove,Male,White,4.155976772,3.061850071,16,15
37002,Copper Cove,Copper Cove,Male,White,2.549562693,3.224500179,19,19
40931,Copper Cove,Copper Cove,Male,White,11.16022873,1.475499988,12,15
49176,Copper Cove,Copper Cove,Female,White,1.39358592,1.956500053,24,25
53105,Copper Cove,Copper Cove,Male,White,7.430029392,2.291500092,30,19
54438,Copper Cove,Copper Cove,Male,White,12.94830227,2.778000116,,
56896,Copper Cove,Copper Cove,Female,White,3.453125,3.875,15,18
57655,Copper Cove,Copper Cove,Male,White,1.474431872,2.611500025,15,17
60394,Copper Cove,Copper Cove,Female,White,7.345643044,3.444000006,22,21
60638,Copper Cove,Copper Cove,Male,White,4.242897511,2.296999931,17,18
66111,Copper Cove,Copper Cove,Female,White,7.823361397,2.917000055,20,24
68615,Copper Cove,Copper Cove,Female,White,3.199409246,2.608500004,26,26
75654,Copper Cove,Copper Cove,Female,White,1.865217328,2.644500017,17,18
76764,Copper Cove,Copper Cove,Male,White,17.01769829,3.628999949,16,20
78526,Copper Cove,Copper Cove,Male,White,2.066666603,2.906499863,11,16
81722,Copper Cove,Copper Cove,Male,White,6.669642925,2.354499817,15,12
84131,Copper Cove,Copper Cove,Female,White,6.073968887,3.832999945,27,31
85947,Copper Cove,Copper Cove,Female,White,4.865056992,2.655999899,22,17
87507,Copper Cove,Copper Cove,Female,White,3.002958536,2.921000004,20,21
88354,Copper Cove,Copper Cove,Female,White,32.39270401,3.462500095,26,17
89775,Copper Cove,Copper Cove,Male,White,10.86567211,2.385499954,23,19
90366,Copper Cove,Copper Cove,Female,White,11.73536873,3.584000111,16,21
97828,Copper Cove,Copper Cove,Male,White,11.30161095,2.294066668,21,24
99933,Copper Cove,Copper Cove,Female,Hispanic,4.837680817,3.252200127,20,19
101110,Copper Cove,Copper Cove,Female,White,7.582595825,3.248000145,20,17
101273,Copper Cove,Copper Cove,Female,White,15.12954521,1.65199995,16,16
103179,Copper Cove,Copper Cove,Male,White,3.161931753,3.873449802,22,23
104515,Copper Cove,Copper Cove,Female,White,10,2.936500072,18,26
104632,Copper Cove,Copper Cove,Female,White,9.944766998,3.308650017,,
111546,Copper Cove,Copper Cove,Female,White,10.71720028,2.771500111,,
5191,Fairbanks,Shetland,Male,White,0,,,
13023,Fairbanks,Shetland,Female,White,26.36538506,2.286000013,,
15541,Fairbanks,Shetland,Male,White,10.11682224,,,
17108,Fairbanks,Shetland,Male,White,13.11428547,,,
17677,Fairbanks,Shetland,Male,White,9.67276001,0.940999985,,
30488,Fairbanks,Shetland,Male,White,7.0930233,2.049999952,,
38303,Fairbanks,Shetland,Female,White,24.30210304,,,
45910,Fairbanks,Shetland,Female,White,8.23032093,,,
46591,Fairbanks,Shetland,Male,White,14,,,
50622,Fairbanks,Shetland,Male,White,7.84117651,,,
51862,Fairbanks,Shetland,Male,White,24.89498711,0.568000019,,
73213,Fairbanks,Shetland,Female,White,2.117066383,,,
86908,Fairbanks,Shetland,Male,White,24.52631569,,,
92255,Fairbanks,Shetland,Male,White,8.884785652,,,
107106,Fairbanks,Shetland,Male,White,4.469208241,,,
108574,Fairbanks,Shetland,Male,White,45.14999771,,,
110773,Fairbanks,Shetland,Female,Hispanic,16.25,,,
2169,Marshfield,Shetland,Male,White,4.195845604,1.830500007,,
2337,Marshfield,Shetland,Female,White,2.610556126,2.941499949,15,15
2349,Marshfield,Shetland,Male,Multiple/Native American,5.25,2.461500168,14,16
2845,Marshfield,Shetland,Male,White,11.96899223,2.086499929,,
3105,Marshfield,Shetland,Male,White,7.757309437,3.065000057,,
4021,Marshfield,Shetland,Female,White,9.805023193,1.929499984,,
4447,Marshfield,Shetland,Female,White,15.29946518,2.90350008,21,15
5159,Marshfield,Shetland,Male,,9.728429794,1.730999947,11,15
5543,Marshfield,Shetland,Male,White,46.76922989,1.862999916,10,14
7373,Marshfield,Shetland,Female,White,36.76190186,0.666999996,,
7796,Marshfield,Shetland,Male,White,0.422535211,2.461999893,17,16
8179,Marshfield,Shetland,Male,White,16.71568489,0.939195037,,
8551,Marshfield,Shetland,Male,White,8.05014801,2.165949821,15,18
9715,Marshfield,Shetland,Male,White,14.33121014,2.078000069,,
9787,Marshfield,Shetland,Male,White,19.53834915,3.286250114,36,29
9855,Marshfield,Shetland,Female,White,0,2.907899857,26,16
10309,Marshfield,Shetland,Female,White,9.683139801,2.475500107,18,17
10778,Marshfield,Shetland,Male,White,32.48936081,2.09100008,18,14
11219,Marshfield,Shetland,Female,White,9.985486984,3.114199877,20,17
11463,Marshfield,Shetland,Female,White,24.27272606,1.674000025,,
11653,Marshfield,Shetland,Female,White,7.798850536,3.419000149,23,23
12067,Marshfield,Shetland,Female,White,5.810495853,2.782000065,19,14
12976,Marshfield,Shetland,Male,White,14.17618942,1.071500063,,
13006,Marshfield,Shetland,Female,White,2.814041615,3.406050205,16,17
13134,Marshfield,Shetland,Female,White,16.06666756,2.493000031,32,21
13210,Marshfield,Shetland,Male,White,17.29065704,2.458199978,15,16
13342,Marshfield,Shetland,Male,White,9.516499519,1.255749941,,
13370,Marshfield,Shetland,Male,White,8.901179314,0.42899999,,
14403,Marshfield,Shetland,Female,White,9.497777939,,,
14614,Marshfield,Shetland,Male,White,12.81897736,3.02699995,,
15061,Marshfield,Shetland,Female,White,17.88270569,2.811666727,17,16
15335,Marshfield,Shetland,Male,White,4.491803646,2.020900011,15,17
15414,Marshfield,Shetland,Female,White,5.853333473,2.969920158,22,15
16007,Marshfield,Shetland,Male,White,11.32629967,,,
16093,Marshfield,Shetland,Female,White,17.16631508,2.392933369,16,16
16104,Marshfield,Shetland,Male,White,2.209198713,2.666999817,24,24
16608,Marshfield,Shetland,Male,White,6.645400524,0.807699978,,
16820,Marshfield,Shetland,Female,White,3.161931753,3.313549995,16,22
19373,Marshfield,Shetland,Male,White,2.056768656,3.309500217,22,25
19374,Marshfield,Shetland,Female,Asian/Pacific Islander,8.32467556,1.847549915,,
20768,Marshfield,Shetland,Female,White,15.96011829,2.819200039,22,18
21244,Marshfield,Shetland,Male,White,5.409024715,2.40350008,,
22312,Marshfield,Shetland,Female,White,19.18110275,2.675499916,21,15
23210,Marshfield,Shetland,Male,White,11.27698898,2.442749977,18,21
23949,Marshfield,Shetland,Male,White,7.925925255,1.794499993,,
24286,Marshfield,Shetland,Male,White,21.67751694,2.444220066,,
24372,Marshfield,Shetland,Female,White,6.636627674,3.049499989,22,23
24790,Marshfield,Shetland,Female,White,12.47348499,2.615750074,28,16
25074,Marshfield,Shetland,Male,White,1.775147915,2.169350147,24,20
25847,Marshfield,Shetland,Male,White,15.71513367,1.886000037,22,17
26153,Marshfield,Shetland,Male,White,38.06896591,0,,
26482,Marshfield,Shetland,Female,White,4.673913002,2,,
27193,Marshfield,Shetland,Female,White,5.874445915,3.966499805,33,29
27359,Marshfield,Shetland,Female,White,24.95238113,2.332999945,,
28023,Marshfield,Shetland,Female,White,6.619326591,2.575099945,18,16
28610,Marshfield,Shetland,Male,African-American,10.53333378,1.978699923,,
28757,Marshfield,Shetland,Female,White,11.02545929,1.904800057,14,17
30079,Marshfield,Shetland,Male,,14.41493034,3.217109919,13,16
30226,Marshfield,Shetland,Female,White,8.575597763,1.952849984,22,18
30424,Marshfield,Shetland,Female,White,9.483582497,0.75,,
30448,Marshfield,Shetland,Female,White,2.00739646,2.929500103,23,17
30450,Marshfield,Shetland,Male,White,38.68317032,2.360333443,20,13
31100,Marshfield,Shetland,Male,White,9.55878067,1.583299994,10,16
31703,Marshfield,Shetland,Female,White,5.002928734,2.755500078,14,15
32372,Marshfield,Shetland,Female,White,6.728693008,3.964766741,19,17
32626,Marshfield,Shetland,Female,White,15.28571415,1.958899975,12,16
33191,Marshfield,Shetland,Male,White,3.870262384,2.164969921,12,15
33617,Marshfield,Shetland,Female,White,4.727405071,3.052999973,23,18
33854,Marshfield,Shetland,Female,White,1,2.90199995,,
34409,Marshfield,Shetland,Female,White,6.695715904,3.434000015,15,16
34494,Marshfield,Shetland,Male,White,9.295858383,2.135999918,,
34698,Marshfield,Shetland,Male,White,14.82758617,1.488000035,15,16
34747,Marshfield,Shetland,Male,White,1.930298686,1.825000048,19,18
35213,Marshfield,Shetland,Male,White,6.76246357,1.307700038,15,16
35369,Marshfield,Shetland,Male,White,18.93552208,2.433000088,18,17
35940,Marshfield,Shetland,Male,White,14.83016109,2.181250095,16,15
36268,Marshfield,Shetland,Female,White,21.54166603,2.405499935,19,15
36902,Marshfield,Shetland,Male,White,2.914244175,2.125500202,18,18
37431,Marshfield,Shetland,Female,White,3.883823395,3.147999763,18,13
37595,Marshfield,Shetland,Female,White,9.63043499,2.148999929,13,14
38304,Marshfield,Shetland,Female,White,3.945347309,2.699999809,23,24
38568,Marshfield,Shetland,Female,White,8.464809418,3.924499989,22,24
38999,Marshfield,Shetland,Male,White,24.53939438,1.865499973,,
39309,Marshfield,Shetland,Male,White,0.764792919,2.771666765,15,18
39670,Marshfield,Shetland,Female,White,18.46666718,2.983449936,20,14
39817,Marshfield,Shetland,Male,White,4.90161562,2.111720085,17,15
40304,Marshfield,Shetland,Male,White,6.644999981,2.274075031,,
40373,Marshfield,Shetland,Female,White,5.550494671,3.087749958,17,16
40421,Marshfield,Shetland,Male,Asian/Pacific Islander,19.64723015,2.38499999,14,14
40622,Marshfield,Shetland,Male,White,7.244372368,1.444266677,14,16
41571,Marshfield,Shetland,Male,White,13.19326496,,,
41871,Marshfield,Shetland,Female,White,15.12760925,1.79550004,,
43145,Marshfield,Shetland,Female,White,12.79999924,1.6875,,
43567,Marshfield,Shetland,Male,White,0.868383348,2.733999968,12,17
43748,Marshfield,Shetland,Female,White,2.209198713,3.912050009,30,23
43805,Marshfield,Shetland,Male,White,5.091618061,3.160599947,16,15
44055,Marshfield,Shetland,Female,White,14.115942,1.992205024,,
44228,Marshfield,Shetland,Female,White,12.42630005,2.045000076,,
44723,Marshfield,Shetland,Male,White,3.070100307,2.122499943,14,15
45290,Marshfield,Shetland,Female,White,3.238718987,3.529999971,21,18
45545,Marshfield,Shetland,Male,White,13.55085754,1.833250046,12,15
45832,Marshfield,Shetland,Female,White,4.061079502,3.045000076,19,18
47645,Marshfield,Shetland,Male,White,2.430397749,3.008999825,15,17
48082,Marshfield,Shetland,Male,White,4.702857494,2.892733335,11,14
48163,Marshfield,Shetland,Female,White,3.534246445,2.575099945,,
50032,Marshfield,Shetland,Female,White,14.115942,0.58099997,,
50073,Marshfield,Shetland,Male,White,0.704545438,1.966500044,27,19
50282,Marshfield,Shetland,Male,White,7.450644016,3.470000029,12,13
50606,Marshfield,Shetland,Female,White,12.56177902,2.980750084,,
50704,Marshfield,Shetland,Female,White,10.50472546,2.819200039,19,16
51225,Marshfield,Shetland,Male,White,5.115214348,3.308000088,29,24
51419,Marshfield,Shetland,Female,White,10.63636398,1.409533262,,
52121,Marshfield,Shetland,Female,White,4.844674587,3.991000175,24,18
52249,Marshfield,Shetland,Male,White,7.756862164,2.516000032,14,16
52590,Marshfield,Shetland,Male,White,8.16519165,1.970700026,11,14
53606,Marshfield,Shetland,Female,White,0.434462428,2.439949989,14,18
54148,Marshfield,Shetland,Female,White,12.72106838,3.284500122,20,16
54342,Marshfield,Shetland,Female,White,1.08100152,4,32,32
55231,Marshfield,Shetland,Female,White,5.837173462,3.4993999,23,16
55315,Marshfield,Shetland,Male,White,12.00309086,3.338000059,27,21
55317,Marshfield,Shetland,Female,White,5.524495602,2.50150013,15,15
55360,Marshfield,Shetland,Female,White,17.38200569,2.045000076,,
56431,Marshfield,Shetland,Male,White,10.48742771,1.979500055,25,14
56715,Marshfield,Shetland,Female,White,3.39914155,2.811000109,13,18
57342,Marshfield,Shetland,Female,White,7.587463379,3.092000008,16,15
58038,Marshfield,Shetland,Male,White,16.54929543,1.105000019,,
58590,Marshfield,Shetland,Male,White,2.766617298,2.970999956,14,15
59357,Marshfield,Shetland,Male,White,7.196793556,2.232000113,,
59555,Marshfield,Shetland,Male,White,13.81858444,2.465000153,,
59576,Marshfield,Shetland,Female,White,7.692307472,3.584249973,22,24
59898,Marshfield,Shetland,Female,White,28.94736862,2.618000031,,
60151,Marshfield,Shetland,Female,White,5.149147511,3.143000126,31,22
60654,Marshfield,Shetland,Male,White,44.75999832,1.610999942,,
61427,Marshfield,Shetland,Female,White,8.736151695,3.481999874,16,16
61775,Marshfield,Shetland,Female,Multiple/Native American,5.804733753,2.770499945,20,16
62785,Marshfield,Shetland,Female,White,4.806499481,3.567500114,13,16
63866,Marshfield,Shetland,Male,White,7.190272331,2.665750027,19,14
63925,Marshfield,Shetland,Female,White,13.07712078,3.075999975,,
64145,Marshfield,Shetland,Female,White,7.861925125,2.583499908,19,14
64428,Marshfield,Shetland,Female,White,7.179999828,3.4993999,15,19
65927,Marshfield,Shetland,Male,White,5.243243217,1.708999991,14,19
65932,Marshfield,Shetland,Female,White,5.444444656,3.008200169,22,18
66216,Marshfield,Shetland,Male,White,2.40702796,3.476999998,25,20
66537,Marshfield,Shetland,Male,White,12.3950386,2.253999949,15,13
66741,Marshfield,Shetland,Male,White,5.581395626,2.191999912,15,14
66820,Marshfield,Shetland,Female,Hispanic,6.710638046,3.531000137,27,24
67579,Marshfield,Shetland,Male,White,8.896602631,2.136499882,14,14
68163,Marshfield,Shetland,Male,White,15.73105526,2.705500126,18,16
68417,Marshfield,Shetland,Female,White,27.34693718,2.214849949,,
68545,Marshfield,Shetland,Male,White,7.451378822,2.206266642,,
69019,Marshfield,Shetland,Female,White,5.198224545,2.660000086,14,13
69129,Marshfield,Shetland,Female,White,19.93725967,2.082999945,13,15
69284,Marshfield,Shetland,Female,White,3.070100307,3.357500076,23,17
69311,Marshfield,Shetland,Male,White,22.37406921,1.991000056,,
71256,Marshfield,Shetland,Male,White,6.103498459,1.444266677,16,15
71541,Marshfield,Shetland,Female,White,3.070100307,3.98300004,30,30
71682,Marshfield,Shetland,Male,White,6.103498459,1.609349966,,
72239,Marshfield,Shetland,Male,White,9.762318611,1.798900008,23,23
73102,Marshfield,Shetland,Male,White,3.751097918,1.545699954,12,16
73350,Marshfield,Shetland,Female,White,13.20285225,2.392933369,12,16
74358,Marshfield,Shetland,Male,White,22.08064461,1.060600042,,
75720,Marshfield,Shetland,Female,White,3.890510798,2.113500118,,
76610,Marshfield,Shetland,Male,White,1.678311467,2.953750134,14,15
77038,Marshfield,Shetland,Female,Asian/Pacific Islander,12.70920849,2.387599945,14,15
77247,Marshfield,Shetland,Female,White,13.9706459,2.710500002,23,25
77329,Marshfield,Shetland,Female,White,8.447563171,2.323666573,13,16
77878,Marshfield,Shetland,Male,White,3.218101025,1.321200013,14,16
